;id;date;homeContestantId;awayContestantId;homeContestantOfficialName;awayContestantOfficialName;homeContestantCode;awayContestantCode;card_events;venue;goal_events
216;3pu65ybsquwato6v76r91zdw4;2023-03-11Z;3t0vjqtxc8wpjzv82i3oi2ova;dqk062lu0vm8epvytbm6r4mmf;FC Emmen;SBV Excelsior;EMM;EXC;[['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 2, 56, 'L. Lamprou', 'YC'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 2, 63, 'C. Driouech', 'YC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 68, 'R. Živković', 'YC'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 2, 79, 'K. Goudmijn', 'YC']];De Oude Meerdijk;[['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 63, 'O. Romeny'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 71, 'O. Romeny']]
217;3q1saw35qp5zk136y0vd6115g;2023-03-11Z;3ebril33e08ddzob4bhq8awsr;4tic29sox7m39fy1ztgv0jsiq;Fortuna Sittard;FC Twente;FOR;TWE;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 33, 'A. Ferati', 'YC'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 40, 'T. Noslin', 'YC'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 54, 'M. Hilgers', 'YC'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 85, 'M. van Beijnen', 'YC'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 89, 'M. Vlap', 'YC']];Fortuna Sittard Stadion;[['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 67, 'V. Černý'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 71, 'M. Ugalde'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 77, 'M. Ugalde']]
218;3pqg9x6lroxa9kuywnazlhxqs;2023-03-11Z;3kfktv64h7kg7zryax1wktr5r;cos9hxi16eitbcbthof7zrm4m;Alkmaar Zaanstreek;FC Groningen;AZ;GRO;[['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 57, 'L. van Gelderen', 'YC']];AFAS Stadion;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 4, 'J. Karlsson']]
219;3qmdapy54174z82yt8f5ar66s;2023-03-11Z;89w5c6pw7vn0dxypi61tt0g4k;6hsriqr3ybvyg94w2k19oal50;Sparta Rotterdam;SBV Vitesse;SPA;VIT;[['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 1, 18, 'M. Wittek', 'YC'], ['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 2, 80, 'M. Wittek', 'RC']];Sparta-Stadion Het Kasteel;[['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 1, 7, 'D. Oroz'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 1, 11, 'A. Verschueren'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 1, 45, 'K. Saito'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 87, 'J. Kitolano']]
220;3qa73odyjso2oejx9ifsvjj10;2023-03-12Z;8iawijq7s9s6d85mjz8wdslki;ccpscwdcm65czscrun048ecn5;Nijmegen Eendracht Combinatie;FC Utrecht;N.E.C.;UTR;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 53, 'Z. Labyad', 'YC'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 59, 'M. van der Hoorn', 'YC'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 80, 'B. van Rooij', 'YC'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 80, 'M. van der Maarel', 'YC']];Goffertstadion;[['NEC', '8iawijq7s9s6d85mjz8wdslki', 1, 31, 'L. Dimata'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 48, 'L. Dimata'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 63, 'B. Dost'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 67, 'O. Boussaid']]
221;3qiazt6i0ois333dgtt9o6tck;2023-03-12Z;4vd2t5schmvvufrfib7f2vjdf;d0zdg647gvgc95xdtk1vpbkys;SC Heerenveen;AFC Ajax;HEE;AJA;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 33, 'O. Sahraoui', 'YC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 88, 'P. van Amersfoort', 'YC'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 89, 'J. Timber', 'YC'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 92, 'S. Berghuis', 'YC']];Abe Lenstra Stadion;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 10, 'M. Kudus'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 16, 'E. Álvarez'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 19, 'S. Bergwijn'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 42, 'P. van Amersfoort'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 52, 'K. Taylor'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 79, 'S. van Hooijdonk']]
222;3qeavkgpt9rjjetni8cp3v2ms;2023-03-12Z;24fvcruwqrqvqa3aonf8c3zuy;ears40cp6opsgvhsy0dgyszpd;PSV Eindhoven;SC Cambuur Leeuwarden;PSV;CAM;[['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 1, 37, 'D. Schmidt', 'YC'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 85, 'Fábio Silva', 'YC']];Philips Stadion;[['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 1, 22, 'R. Balk'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 1, 25, 'X. Simons'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 54, 'P. van Aanholt'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 56, 'A. El Ghazi'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 61, 'I. Sangaré'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 65, 'Fábio Silva'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 88, 'A. El Ghazi']]
223;3pxxxpuuuk7o51hbtpdia191w;2023-03-12Z;20vymiy7bo8wkyxai3ew494fz;6g9qrm72224jrk6tkxxxi8a9n;Feyenoord Rotterdam;FC Volendam;FEY;VOL;[['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 68, 'O. Idrissi', 'YC'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 85, 'X. Mbuyamba', 'YC'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 94, 'X. Mbuyamba', 'RC']];Stadion Feijenoord;[['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 1, 12, 'D. van Mieghem'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 52, 'S. Giménez'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 74, 'D. Mirani']]
224;3res28ip6d7vd3qg50mogxno4;2023-03-17Z;6g9qrm72224jrk6tkxxxi8a9n;3ebril33e08ddzob4bhq8awsr;FC Volendam;Fortuna Sittard;VOL;FOR;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 71, 'Ivo Pinto', 'YC'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 77, 'B. Plat', 'YC'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 87, 'J. Flint', 'YC'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 91, 'F. Antonucci', 'YC']];Kras Stadion;[['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 1, 42, 'C. Eiting'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 52, 'O. Buur'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 62, 'T. Noslin']]
225;3rb088jsiak9zorqenhtyb8k4;2023-03-18Z;ccpscwdcm65czscrun048ecn5;b79uipsy57y1jqpy07h4i5ovk;FC Utrecht;Go Ahead Eagles;UTR;GAE;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 1, 20, 'R. Kluivert', 'YC'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 1, 21, 'J. Toornstra', 'YC'], ['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 1, 33, 'B. Adekanye', 'YC'], ['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 2, 86, 'J. Amofa', 'YC']];Stadion Galgenwaard;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 1, 41, 'T. Douvikas'], ['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 1, 48, 'O. Edvardsen'], ['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 2, 94, 'W. Willumsson']]
226;3qxse99ao4tt7wnal54l36xhw;2023-03-18Z;3t0vjqtxc8wpjzv82i3oi2ova;89w5c6pw7vn0dxypi61tt0g4k;FC Emmen;Sparta Rotterdam;EMM;SPA;[];De Oude Meerdijk;[['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 1, 44, 'K. Saito'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 89, 'V. van Crooij']]
227;3ripcv8bn1r5qlzf9z7ktsufo;2023-03-18Z;ed5nwjz5za3oyi20nxzgqivmx;8iawijq7s9s6d85mjz8wdslki;RKC Waalwijk;Nijmegen Eendracht Combinatie;RKC;N.E.C.;[['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 1, 29, 'Y. Oukili', 'YC'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 46, 'E. Vaessen', 'YC'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 76, 'S. El Karouani', 'YC']];Mandemakers Stadion;[['NEC', '8iawijq7s9s6d85mjz8wdslki', 1, 18, 'O. Tannane'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 1, 26, 'E. Tavşan'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 1, 31, 'O. Tannane'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 61, 'V. Anita']]
228;3r1k5dqrw10mnnl9pgq05cnbo;2023-03-19Z;cos9hxi16eitbcbthof7zrm4m;4vd2t5schmvvufrfib7f2vjdf;FC Groningen;SC Heerenveen;GRO;HEE;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 15, 'T. Haye', 'YC']];Euroborg;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 27, 'S. van Hooijdonk'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 40, 'S. van Hooijdonk']]
229;3qqb1ugtdpy297ud1dzaxh3pw;2023-03-19Z;d0zdg647gvgc95xdtk1vpbkys;20vymiy7bo8wkyxai3ew494fz;AFC Ajax;Feyenoord Rotterdam;AJA;FEY;[['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 7, 'Q. Hartman', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 27, 'O. Idrissi', 'YC'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 44, 'K. Taylor', 'YC'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 78, 'J. Sánchez', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 81, 'M. Pedersen', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 89, 'O. Kökçü', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 91, 'M. López', 'YC']];Johan Cruijff Arena;[['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 5, 'S. Giménez'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 17, 'E. Álvarez'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 37, 'D. Tadić'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 52, 'S. Szymański'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 86, 'L. Geertruida']]
230;3qu3jed75l0hqtr6wljncxses;2023-03-19Z;dqk062lu0vm8epvytbm6r4mmf;ears40cp6opsgvhsy0dgyszpd;SBV Excelsior;SC Cambuur Leeuwarden;EXC;CAM;[['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 2, 67, 'N. Markelo', 'YC']];Van Donge & De Roo Stadion;[['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 1, 6, 'K. Goudmijn'], ['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 1, 10, 'L. Bergsma'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 1, 20, 'S. Horemans'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 1, 33, 'L. Lamprou'], ['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 2, 50, 'A. Bangura']]
231;3rmkjoy5m1moo2gdbi1x0s6xg;2023-03-19Z;6hsriqr3ybvyg94w2k19oal50;24fvcruwqrqvqa3aonf8c3zuy;SBV Vitesse;PSV Eindhoven;VIT;PSV;[['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 1, 43, 'S. Tronstad', 'YC']];GelreDome;[['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 1, 8, 'X. Simons'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 61, 'I. Sangaré']]
232;3r7900aaeot600500r7ta3thw;2023-03-19Z;4tic29sox7m39fy1ztgv0jsiq;3kfktv64h7kg7zryax1wktr5r;FC Twente;Alkmaar Zaanstreek;TWE;AZ;[['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 61, 'Julio Pleguezuelo', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 74, 'J. Karlsson', 'YC'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 93, 'V. Černý', 'YC']];De Grolsch Veste;[['Twente', '4tic29sox7m39fy1ztgv0jsiq', 1, 8, 'M. Ugalde'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 1, 11, 'M. Ugalde'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 66, 'J. Karlsson']]
233;3rqet0paod7zapfv8tcend4b8;2023-04-01Z;3kfktv64h7kg7zryax1wktr5r;4vd2t5schmvvufrfib7f2vjdf;Alkmaar Zaanstreek;SC Heerenveen;AZ;HEE;[];AFAS Stadion;[]
234;3ruc2qrojzhtif15kzz49vris;2023-04-01Z;dqk062lu0vm8epvytbm6r4mmf;4tic29sox7m39fy1ztgv0jsiq;SBV Excelsior;FC Twente;EXC;TWE;[];Van Donge & De Roo Stadion;[]
235;3s8zwzy76xvfuhvrmayrznnkk;2023-04-01Z;8iawijq7s9s6d85mjz8wdslki;24fvcruwqrqvqa3aonf8c3zuy;Nijmegen Eendracht Combinatie;PSV Eindhoven;N.E.C.;PSV;[];Goffertstadion;[]
236;3sgj0ovw218808x3rufw5yolw;2023-04-01Z;ears40cp6opsgvhsy0dgyszpd;3t0vjqtxc8wpjzv82i3oi2ova;SC Cambuur Leeuwarden;FC Emmen;CAM;EMM;[];Cambuur Stadion;[]
237;3scoiwfuv4iqjigidyabpgopg;2023-04-01Z;ed5nwjz5za3oyi20nxzgqivmx;6hsriqr3ybvyg94w2k19oal50;RKC Waalwijk;SBV Vitesse;RKC;VIT;[];Mandemakers Stadion;[]
238;3s5bchtbtljf98sz3qzq6q7f8;2023-04-02Z;b79uipsy57y1jqpy07h4i5ovk;d0zdg647gvgc95xdtk1vpbkys;Go Ahead Eagles;AFC Ajax;GAE;AJA;[];De Adelaarshorst;[]
239;3ry0h9tt0fzckjjepqecjt5w4;2023-04-02Z;ccpscwdcm65czscrun048ecn5;6g9qrm72224jrk6tkxxxi8a9n;FC Utrecht;FC Volendam;UTR;VOL;[];Stadion Galgenwaard;[]
240;3skdmiukgh74bztvpay33ocus;2023-04-02Z;89w5c6pw7vn0dxypi61tt0g4k;20vymiy7bo8wkyxai3ew494fz;Sparta Rotterdam;Feyenoord Rotterdam;SPA;FEY;[];Sparta-Stadion Het Kasteel;[]
241;3s1pkhzw879ilp9f9hswn3y1g;2023-04-02Z;3ebril33e08ddzob4bhq8awsr;cos9hxi16eitbcbthof7zrm4m;Fortuna Sittard;FC Groningen;FOR;GRO;[];Fortuna Sittard Stadion;[]
242;3t2bl9rzeeibtlz17icg90v10;2023-04-07Z;cos9hxi16eitbcbthof7zrm4m;ccpscwdcm65czscrun048ecn5;FC Groningen;FC Utrecht;GRO;UTR;[];Euroborg;[]
243;3tl3imq9tewhxb8s5macmctg4;2023-04-08Z;6hsriqr3ybvyg94w2k19oal50;b79uipsy57y1jqpy07h4i5ovk;SBV Vitesse;Go Ahead Eagles;VIT;GAE;[];GelreDome;[]
244;3ss1em19x1msn0ep2u2aka2ac;2023-04-08Z;3kfktv64h7kg7zryax1wktr5r;89w5c6pw7vn0dxypi61tt0g4k;Alkmaar Zaanstreek;Sparta Rotterdam;AZ;SPA;[];AFAS Stadion;[]
245;3tdk7soma2wlb37goqg7warkk;2023-04-08Z;24fvcruwqrqvqa3aonf8c3zuy;dqk062lu0vm8epvytbm6r4mmf;PSV Eindhoven;SBV Excelsior;PSV;EXC;[];Philips Stadion;[]
246;3th91rzvudh07i54doeoah6ok;2023-04-08Z;4vd2t5schmvvufrfib7f2vjdf;6g9qrm72224jrk6tkxxxi8a9n;SC Heerenveen;FC Volendam;HEE;VOL;[];Abe Lenstra Stadion;[]
247;3t614vwuxv5dfzhdxfk4l711w;2023-04-09Z;4tic29sox7m39fy1ztgv0jsiq;ears40cp6opsgvhsy0dgyszpd;FC Twente;SC Cambuur Leeuwarden;TWE;CAM;[];De Grolsch Veste;[]
248;3svuk7sd1frlpencp1isd60pg;2023-04-09Z;3t0vjqtxc8wpjzv82i3oi2ova;8iawijq7s9s6d85mjz8wdslki;FC Emmen;Nijmegen Eendracht Combinatie;EMM;N.E.C.;[];De Oude Meerdijk;[]
249;3so6qsld2lnfziiiulru2ac5w;2023-04-09Z;d0zdg647gvgc95xdtk1vpbkys;3ebril33e08ddzob4bhq8awsr;AFC Ajax;Fortuna Sittard;AJA;FOR;[];Johan Cruijff Arena;[]
250;3t9ryeldrs779n7u0ifk1yyvo;2023-04-09Z;20vymiy7bo8wkyxai3ew494fz;ed5nwjz5za3oyi20nxzgqivmx;Feyenoord Rotterdam;RKC Waalwijk;FEY;RKC;[];Stadion Feijenoord;[]
251;3tsnaw2xunsbobm05tbagu0ic;2023-04-14Z;dqk062lu0vm8epvytbm6r4mmf;b79uipsy57y1jqpy07h4i5ovk;SBV Excelsior;Go Ahead Eagles;EXC;GAE;[];Van Donge & De Roo Stadion;[]
252;3uc866xx1ud0abhpptge2k2z8;2023-04-15Z;ed5nwjz5za3oyi20nxzgqivmx;cos9hxi16eitbcbthof7zrm4m;RKC Waalwijk;FC Groningen;RKC;GRO;[];Mandemakers Stadion;[]
253;3ul35xm2h7d5js6ig57k8wnbo;2023-04-15Z;89w5c6pw7vn0dxypi61tt0g4k;4vd2t5schmvvufrfib7f2vjdf;Sparta Rotterdam;SC Heerenveen;SPA;HEE;[];Sparta-Stadion Het Kasteel;[]
254;3u7zr6payifr1adh9hy2vq5n8;2023-04-16Z;8iawijq7s9s6d85mjz8wdslki;6hsriqr3ybvyg94w2k19oal50;Nijmegen Eendracht Combinatie;SBV Vitesse;N.E.C.;VIT;[];Goffertstadion;[]
255;3twggtzuzuaj8en90mh86txqs;2023-04-16Z;ccpscwdcm65czscrun048ecn5;4tic29sox7m39fy1ztgv0jsiq;FC Utrecht;FC Twente;UTR;TWE;[];Stadion Galgenwaard;[]
256;3u07f77oo0m6a8axoujo48pas;2023-04-16Z;6g9qrm72224jrk6tkxxxi8a9n;24fvcruwqrqvqa3aonf8c3zuy;FC Volendam;PSV Eindhoven;VOL;PSV;[];Kras Stadion;[]
257;3u3wxmvze795y0ay5ktgvjytw;2023-04-16Z;3ebril33e08ddzob4bhq8awsr;3kfktv64h7kg7zryax1wktr5r;Fortuna Sittard;Alkmaar Zaanstreek;FOR;AZ;[];Fortuna Sittard Stadion;[]
258;3ug7v9n9fjzdtr9kwai3x93bo;2023-04-16Z;ears40cp6opsgvhsy0dgyszpd;20vymiy7bo8wkyxai3ew494fz;SC Cambuur Leeuwarden;Feyenoord Rotterdam;CAM;FEY;[];Cambuur Stadion;[]
259;3tosy7ci5ca4ooaybz5ehbb4k;2023-04-16Z;d0zdg647gvgc95xdtk1vpbkys;3t0vjqtxc8wpjzv82i3oi2ova;AFC Ajax;FC Emmen;AJA;EMM;[];Johan Cruijff Arena;[]
260;3q5q76vlticpimhio97amdtsk;2023-04-19Z;b79uipsy57y1jqpy07h4i5ovk;ed5nwjz5za3oyi20nxzgqivmx;Go Ahead Eagles;RKC Waalwijk;GAE;RKC;[];De Adelaarshorst;[]
261;3v30ssqhdxm6o14iyw81euntg;2023-04-21Z;6g9qrm72224jrk6tkxxxi8a9n;ears40cp6opsgvhsy0dgyszpd;FC Volendam;SC Cambuur Leeuwarden;VOL;CAM;[];Kras Stadion;[]
262;3vk3yu5e9tp284rbycut34tn8;2023-04-22Z;4vd2t5schmvvufrfib7f2vjdf;3t0vjqtxc8wpjzv82i3oi2ova;SC Heerenveen;FC Emmen;HEE;EMM;[];Abe Lenstra Stadion;[]
263;3utbx4hejy3gnhi225bi96ivo;2023-04-22Z;cos9hxi16eitbcbthof7zrm4m;8iawijq7s9s6d85mjz8wdslki;FC Groningen;Nijmegen Eendracht Combinatie;GRO;N.E.C.;[];Euroborg;[]
264;3vntnpjkzv7trvgwg1r15pct0;2023-04-22Z;6hsriqr3ybvyg94w2k19oal50;dqk062lu0vm8epvytbm6r4mmf;SBV Vitesse;SBV Excelsior;VIT;EXC;[];GelreDome;[]
265;3uz87aqctwxolfep5hciz1q8k;2023-04-23Z;4tic29sox7m39fy1ztgv0jsiq;89w5c6pw7vn0dxypi61tt0g4k;FC Twente;Sparta Rotterdam;TWE;SPA;[];De Grolsch Veste;[]
266;3vb6er6mv1ljzqzxwjxfinx90;2023-04-23Z;b79uipsy57y1jqpy07h4i5ovk;3ebril33e08ddzob4bhq8awsr;Go Ahead Eagles;Fortuna Sittard;GAE;FOR;[];De Adelaarshorst;[]
267;3vg4eykjt2xbfss6xau86aj9w;2023-04-23Z;24fvcruwqrqvqa3aonf8c3zuy;d0zdg647gvgc95xdtk1vpbkys;PSV Eindhoven;AFC Ajax;PSV;AJA;[];Philips Stadion;[]
268;3v7b7bpb607qaff7bugau47pw;2023-04-23Z;20vymiy7bo8wkyxai3ew494fz;ccpscwdcm65czscrun048ecn5;Feyenoord Rotterdam;FC Utrecht;FEY;UTR;[];Stadion Feijenoord;[]
269;3upb8ekqllw9iko8356gqc07o;2023-04-23Z;3kfktv64h7kg7zryax1wktr5r;ed5nwjz5za3oyi20nxzgqivmx;Alkmaar Zaanstreek;RKC Waalwijk;AZ;RKC;[];AFAS Stadion;[]
270;3weu2kpyv103k7am5jjj65gr8;2023-05-05Z;ed5nwjz5za3oyi20nxzgqivmx;6g9qrm72224jrk6tkxxxi8a9n;RKC Waalwijk;FC Volendam;RKC;VOL;[];Mandemakers Stadion;[]
271;3wmjmxwcdr7vzgv9d5wvkidqs;2023-05-06Z;89w5c6pw7vn0dxypi61tt0g4k;24fvcruwqrqvqa3aonf8c3zuy;Sparta Rotterdam;PSV Eindhoven;SPA;PSV;[];Sparta-Stadion Het Kasteel;[]
272;3wb2280pkjwnjl6mnwp191a1g;2023-05-06Z;8iawijq7s9s6d85mjz8wdslki;4vd2t5schmvvufrfib7f2vjdf;Nijmegen Eendracht Combinatie;SC Heerenveen;N.E.C.;HEE;[];Goffertstadion;[]
273;3wilrg4jxo1ke0xzoifc3kqhg;2023-05-06Z;ears40cp6opsgvhsy0dgyszpd;ccpscwdcm65czscrun048ecn5;SC Cambuur Leeuwarden;FC Utrecht;CAM;UTR;[];Cambuur Stadion;[]
274;3vroniufvrptmmtqqlnuy4w7o;2023-05-06Z;d0zdg647gvgc95xdtk1vpbkys;3kfktv64h7kg7zryax1wktr5r;AFC Ajax;Alkmaar Zaanstreek;AJA;AZ;[];Johan Cruijff Arena;[]
275;3vzike95ftcmb67a0x82dc178;2023-05-07Z;3t0vjqtxc8wpjzv82i3oi2ova;4tic29sox7m39fy1ztgv0jsiq;FC Emmen;FC Twente;EMM;TWE;[];De Oude Meerdijk;[]
276;3vvp7efhit8x209saao8aejv8;2023-05-07Z;dqk062lu0vm8epvytbm6r4mmf;20vymiy7bo8wkyxai3ew494fz;SBV Excelsior;Feyenoord Rotterdam;EXC;FEY;[];Van Donge & De Roo Stadion;[]
277;3w762d07antmws1ak19osqnmc;2023-05-07Z;b79uipsy57y1jqpy07h4i5ovk;cos9hxi16eitbcbthof7zrm4m;Go Ahead Eagles;FC Groningen;GAE;GRO;[];De Adelaarshorst;[]
278;3w3d40udwozu6051npjdeqz2s;2023-05-07Z;3ebril33e08ddzob4bhq8awsr;6hsriqr3ybvyg94w2k19oal50;Fortuna Sittard;SBV Vitesse;FOR;VIT;[];Fortuna Sittard Stadion;[]
279;3x0ocnykaogavf1pqabxrhic4;2023-05-12Z;4tic29sox7m39fy1ztgv0jsiq;8iawijq7s9s6d85mjz8wdslki;FC Twente;Nijmegen Eendracht Combinatie;TWE;N.E.C.;[];De Grolsch Veste;[]
280;3x8bdpr6y9wcu30fnws335x5g;2023-05-13Z;6g9qrm72224jrk6tkxxxi8a9n;89w5c6pw7vn0dxypi61tt0g4k;FC Volendam;Sparta Rotterdam;VOL;SPA;[];Kras Stadion;[]
281;3xk2pjmvgo9vl70oeue6r27mc;2023-05-13Z;4vd2t5schmvvufrfib7f2vjdf;dqk062lu0vm8epvytbm6r4mmf;SC Heerenveen;SBV Excelsior;HEE;EXC;[];Abe Lenstra Stadion;[]
282;3x4g8n70vsin1ygdll6pkc0lw;2023-05-13Z;ccpscwdcm65czscrun048ecn5;ed5nwjz5za3oyi20nxzgqivmx;FC Utrecht;RKC Waalwijk;UTR;RKC;[];Stadion Galgenwaard;[]
283;3xnyrcf5yvjoeqttit32j766s;2023-05-14Z;6hsriqr3ybvyg94w2k19oal50;ears40cp6opsgvhsy0dgyszpd;SBV Vitesse;SC Cambuur Leeuwarden;VIT;CAM;[];GelreDome;[]
284;3wq9wbri0hsv87dmu9vm9xh5g;2023-05-14Z;3kfktv64h7kg7zryax1wktr5r;3t0vjqtxc8wpjzv82i3oi2ova;Alkmaar Zaanstreek;FC Emmen;AZ;EMM;[];AFAS Stadion;[]
285;3ww1780ko8et3buj4avaxbhg4;2023-05-14Z;cos9hxi16eitbcbthof7zrm4m;d0zdg647gvgc95xdtk1vpbkys;FC Groningen;AFC Ajax;GRO;AJA;[];Euroborg;[]
286;3xc7v3hm5gimvp4uwgfp4r47o;2023-05-14Z;20vymiy7bo8wkyxai3ew494fz;b79uipsy57y1jqpy07h4i5ovk;Feyenoord Rotterdam;Go Ahead Eagles;FEY;GAE;[];Stadion Feijenoord;[]
